longitude,latitude,sif_mean_735,sif_mean_743,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,RAA_mean,R_REFL_mean,SZA_mean,VIQ_mean,VZA_mean
-98.9895748041,49.6999773266,0.570327,0.727737,363.678899,157.000000,2965.578947,1374.123894,5396.982456,2324.283186,,12253.236559,694.245614,2894.400000,,1134.947368
-98.8519937561,49.6999773266,0.594594,0.804594,394.000000,155.333333,2847.894737,1934.192982,5053.903509,2372.061404,,11538.282609,773.412281,2882.116279,,1279.703704
-97.8430660709,49.6999773266,0.087561,0.142304,390.504505,145.000000,1594.973451,1598.776786,3640.345133,1538.919643,,10812.759615,712.678571,2826.205882,,2499.504673
-97.5679039749,49.6999773266,0.111006,0.253606,440.339286,148.000000,1440.375000,1807.805310,3152.921053,1565.035088,,593.651685,807.824561,3026.288462,,2524.730769
-95.1831658097,49.6999773266,0.323814,0.455185,285.610619,,2360.884956,773.815789,5259.359649,1705.692982,,-5183.202128,482.142857,3048.190476,4672.000000,1331.482456
-100.9157094760,49.6370955444,0.421013,0.585358,552.401869,157.000000,1921.657407,2239.527778,3428.046296,2127.046296,,-640.764706,1031.481481,2905.162791,,274.490566
-100.2736645854,49.6370955444,0.189126,0.257966,549.063636,157.000000,2126.495413,2423.063636,3663.436364,2302.318182,,12117.699029,1063.504587,2884.476190,,586.438095
-100.1819438867,49.6370955444,0.236314,0.302083,548.913462,157.000000,1763.388350,2622.523810,3227.723810,2066.533333,,12282.473118,1058.307692,2876.600000,,753.865979
-99.3105972494,49.6370955444,0.529087,0.724145,437.622642,145.000000,2524.028302,1665.533333,4610.377358,2214.877358,,12115.361702,818.679245,2913.827586,,919.452830
-99.1730162014,49.6370955444,0.538002,0.747371,430.019417,,2526.688679,1797.339623,4682.433962,2166.764151,,12271.218750,785.609524,2904.120000,,994.000000
-98.3475299135,49.6370955444,0.546670,0.712570,403.638095,148.500000,2464.738318,2009.308411,4569.607477,2169.500000,,3447.685393,789.419048,2922.200000,,1801.495238
-98.3016695642,49.6370955444,0.490306,0.647621,389.647619,148.500000,2523.773585,1920.400000,4697.377358,2164.809524,,3218.896104,758.314286,2966.225000,,1741.432990
-97.5679039749,49.6370955444,0.163433,0.342861,431.304762,145.000000,1558.742857,1706.660377,3376.457944,1601.971963,,3093.230769,786.280374,2999.767442,,2690.352941
-96.2379538443,49.6370955444,0.771119,0.786965,347.666667,,2770.140187,1135.532710,5328.934579,2148.654206,,-5085.414894,657.292453,3073.268293,,1938.934579
-95.8252107003,49.6370955444,0.565423,0.653263,379.165049,,2613.304762,1425.557692,4985.858491,2173.245283,,-5096.250000,739.292453,3061.023810,,1699.235849
-100.7322680787,49.5742137621,0.559020,0.752654,480.773585,151.250000,2356.504673,1595.261682,4044.598131,2276.252336,,9849.542056,917.074766,2950.972222,6209.333333,154.971429
-100.5029663320,49.5742137621,0.491991,0.618868,559.809524,152.000000,2264.952381,2246.295238,3802.009524,2411.250000,,11225.788462,1082.125000,2934.162162,,237.095238
-100.2736645854,49.5742137621,0.180198,0.217137,581.172727,157.000000,1808.336364,2740.218182,3193.854545,2156.220183,,12290.380952,1106.568807,2897.950000,,462.221154
-99.9985024894,49.5742137621,0.443634,0.575972,508.834862,157.000000,2335.963636,2136.627273,4067.272727,2327.137615,,12240.710000,983.109091,2877.651163,,736.732673
-99.4481782974,49.5742137621,0.461073,0.634829,508.233010,,2187.245283,2322.264151,3904.858491,2179.764151,,12295.022222,946.106796,2903.645161,,844.923810
-99.2647369001,49.5742137621,0.483778,0.731519,466.228571,157.000000,2417.839623,1910.452830,4340.638095,2236.084906,,12268.114583,879.481132,2895.322581,2112.000000,965.103774
-98.3016695642,49.5742137621,0.489692,0.739449,425.990654,151.600000,2770.495327,2014.622642,4847.046729,2405.682692,,9080.783133,828.311321,2896.023256,5184.000000,1917.263158
-97.9347867695,49.5742137621,0.187243,0.322605,417.783019,150.000000,2069.745283,2036.876190,4131.311321,1904.018868,,12180.800000,786.169811,2766.000000,,2573.320388
-97.0634401322,49.5742137621,0.197815,0.369534,527.169811,157.000000,1487.056075,2016.289720,2944.448598,1784.420561,,-4081.510870,970.676190,3071.791667,,2416.420561
-95.4583279057,49.5742137621,0.484083,0.561501,297.424528,,2788.551402,862.242991,5686.383178,2010.141509,,-5126.697674,550.822430,3044.350000,,1467.915888
-100.9157094760,49.5113319799,0.374731,0.518250,608.424528,,2157.120370,2333.185185,3563.361111,2414.841121,,-2814.962617,1141.726415,2931.210526,,78.600000
-100.4571059827,49.5113319799,0.384649,0.529730,596.385321,152.000000,1959.881818,2620.545455,3337.881818,2308.918182,,12001.083333,1153.357798,2924.562500,,248.709091
-99.7692007427,49.5113319799,0.507725,0.712095,436.857143,151.666667,2552.009346,1906.579439,4555.467290,2300.311321,1.000000,12155.207921,857.439252,2888.222222,2181.000000,824.423077
-99.3564575988,49.5113319799,0.414116,0.568354,489.723810,157.000000,2042.547170,2292.878505,3762.990654,2104.224299,1.000000,12348.956522,947.654206,2881.400000,4183.000000,951.514563
-99.2647369001,49.5113319799,0.468488,0.745797,485.542056,157.000000,2115.252336,2031.775701,3874.764151,2122.093458,,12352.968750,929.037383,2890.942857,2794.666667,980.551402
-98.2558092148,49.5113319799,0.346277,0.572449,464.429907,151.333333,2326.317757,2504.953271,4204.476636,2187.906542,,11642.471910,880.327103,2827.380952,5184.000000,2054.113208
-97.7972057215,49.5113319799,0.179961,0.319609,401.301887,,1907.046296,1676.831776,4006.018868,1749.787037,,12144.704762,741.481481,2754.217391,,2668.842593
-97.6596246735,49.5113319799,0.117308,0.301076,404.523364,147.000000,2024.523364,1564.296296,4149.148148,1798.289720,,11988.221154,733.485981,2765.148148,,2737.093458
-97.1093004816,49.5113319799,0.244123,0.383981,460.448598,157.000000,1441.084112,1777.476636,3096.028037,1627.235849,,-4418.483516,856.462264,3075.276596,,2418.273585
-96.9258590843,49.5113319799,0.529943,0.686508,469.820755,,2146.439252,1845.228571,3961.373832,2040.616822,,-4991.554348,855.056604,3083.833333,,2301.560748
-96.4672555910,49.5113319799,0.802540,1.004755,476.200000,,2866.672897,1946.663551,4749.850467,2561.607477,,-5043.574713,907.198113,3069.347826,,2045.140187
-95.1373054604,49.5113319799,0.333492,0.478302,374.726415,150.777778,2022.551402,690.457143,4761.245283,1567.296296,2.600000,-3505.872340,536.000000,3009.125000,11093.615385,1652.018519
-100.8698491267,49.4484501976,0.432564,0.553916,577.362745,,2260.390476,2298.457143,3758.704762,2425.847619,,828.733333,1098.884615,2926.903226,,40.711111
-100.4112456334,49.4484501976,0.271243,0.388409,612.728972,,1712.112150,2736.504673,2992.280374,2156.224299,,12060.914286,1159.607477,2915.233333,,282.271028
-100.1360835374,49.4484501976,0.109216,0.186103,580.514019,151.000000,1481.798165,2887.833333,2788.342593,1926.495413,1.000000,12171.226415,1087.094340,2888.000000,2181.000000,597.471154
-99.8609214414,49.4484501976,0.484896,0.646967,419.152381,,2646.028571,1939.466667,4665.733333,2300.400000,1.000000,12320.336957,808.428571,2898.848485,2181.000000,632.914894
-99.5398989961,49.4484501976,0.479230,0.670547,479.000000,151.000000,2221.641509,1969.186916,4041.481132,2168.066667,,11965.711340,916.943925,2893.750000,6208.000000,891.067308
-99.4481782974,49.4484501976,0.511969,0.679737,482.556604,157.000000,2186.981481,2151.287037,3971.842593,2171.311321,,12344.505263,932.598131,2879.542857,,923.058824
-99.2647369001,49.4484501976,0.398060,0.616475,439.377358,,2138.379630,1900.861111,4070.685185,2054.305556,,12318.074468,859.333333,2888.172414,3904.000000,990.694444
-99.1730162014,49.4484501976,0.455343,0.643437,458.409524,157.000000,2269.169811,2095.952830,4146.084906,2182.801887,,12300.360465,896.952830,2879.675676,,1064.653846
-98.6685523588,49.4484501976,0.229574,0.397440,517.842593,156.666667,1700.314815,2561.990741,3255.861111,1918.509259,,12279.309524,973.120370,2832.113636,,1573.752475
-98.2558092148,49.4484501976,0.286978,0.522790,485.432692,152.666667,1911.691589,2600.345794,3667.485981,1932.644860,1.000000,11851.275862,886.841121,2807.684211,2181.000000,2045.160000
-97.1551608309,49.4484501976,0.200602,0.280791,446.439252,157.000000,1565.138889,1744.342593,3272.444444,1677.361111,,-2760.150538,835.635514,3034.000000,,2465.207547
-96.3296745430,49.4484501976,0.863058,0.898225,371.719626,,2701.084906,1164.886792,5102.205607,2167.500000,,-5040.670455,704.342857,3059.260870,,1953.056075
-96.1920934950,49.4484501976,0.587900,0.814992,321.951923,,2905.295238,1137.603774,5573.066038,2201.707547,,-5072.769231,629.457944,3054.536585,,1873.934579
-95.0914451110,49.4484501976,0.440800,0.555841,380.411215,152.083333,1761.740741,663.252336,4431.527778,1435.101852,2.333333,-3236.354839,530.177570,3009.269231,9867.500000,1669.018692
-94.4494002204,49.4484501976,0.295774,0.366782,243.476190,,2448.703704,752.953704,5733.407407,1678.740741,,-5114.907216,432.676190,3007.631579,3340.800000,891.500000
-100.4112456334,49.3855684154,0.229147,0.370835,606.518519,157.000000,1720.853211,2591.165138,3019.577982,2132.954128,,12096.738318,1137.376147,2905.735294,,306.907407
-99.7692007427,49.3855684154,0.423162,0.576529,508.583333,,1973.773585,2533.457944,3591.870370,2080.490741,1.000000,12323.070000,972.841121,2894.066667,2181.000000,696.580952
-99.6774800441,49.3855684154,0.381396,0.564358,482.149533,149.500000,1943.121495,2285.320755,3632.869159,2029.336449,1.000000,12027.896907,933.897196,2901.666667,2986.400000,786.809524
-99.4940386468,49.3855684154,0.451879,0.615134,499.915888,154.500000,2126.416667,2203.728972,3826.000000,2187.628571,,12126.604396,970.435185,2890.852941,,888.417476
-99.3564575988,49.3855684154,0.413476,0.532195,464.523364,155.333333,2106.564815,2002.018519,3951.194444,2089.712963,,11900.295455,905.850467,2868.142857,2112.000000,1019.971154
-99.1271558521,49.3855684154,0.449618,0.637583,518.850467,154.666667,1953.280374,2385.773585,3568.252336,2100.783019,,12344.177778,990.112150,2867.368421,,1142.114286
-98.9437144548,49.3855684154,0.467015,0.631441,504.231481,147.000000,2133.351852,2139.916667,3746.722222,2187.879630,,12122.800000,961.379630,2883.758621,5184.000000,1220.822430
-97.8889264202,49.3855684154,0.226155,0.372281,426.333333,150.000000,2088.934579,2058.745283,4134.607477,1911.308411,,12183.750000,787.719626,2751.655172,,2581.264706
-97.7972057215,49.3855684154,0.194144,0.373482,382.850467,,2020.953271,1685.373832,4256.757009,1766.785047,,12158.333333,704.233645,2750.074074,,2685.682243
-97.4303229269,49.3855684154,0.050469,0.168289,495.613208,150.000000,1689.523364,1812.981308,3348.859813,1820.579439,,12128.366337,903.245283,2741.318182,,2877.028846
-97.2010211802,49.3855684154,0.176061,0.246220,430.101852,155.000000,1699.888889,1720.424528,3542.712963,1703.149533,,1642.755102,794.222222,2937.163265,,2649.514286
-96.0086520976,49.3855684154,0.623344,0.692813,363.132075,,2726.074766,1165.093458,5145.700935,2176.355140,,-5050.674157,688.367925,3044.184211,,1754.803738
-94.3576795217,49.3855684154,0.411394,0.444150,263.182692,,2834.000000,851.028037,6033.183486,1936.694444,,-4996.980000,475.486239,3035.697674,4745.142857,1693.564815
-93.9449363778,49.3855684154,0.163156,0.391119,238.887850,,2793.522936,582.660550,6184.743119,1824.605505,,-4941.145631,391.724771,3038.400000,4672.000000,2084.407407
-100.9157094760,49.3226866331,0.368201,0.465872,583.885714,153.000000,2155.761905,2461.628571,3627.819048,2360.009524,1.000000,1768.504762,1101.695238,2915.621622,2181.000000,80.229167
-99.9526421401,49.3226866331,0.130292,0.231728,605.476190,157.000000,1681.400000,2629.601942,2960.819048,2137.342857,,12272.583333,1155.264706,2857.179487,,809.808081
-99.9067817907,49.3226866331,0.184864,0.283086,593.342857,157.000000,1678.233645,2634.828571,2990.065421,2108.897196,1.000000,12288.265957,1134.361905,2856.388889,2181.000000,829.724490
-99.4481782974,49.3226866331,0.433101,0.572030,502.777778,157.000000,2134.311927,2211.522936,3816.587156,2225.093458,,12295.092784,994.366972,2862.657895,6208.000000,990.242991
-99.1271558521,49.3226866331,0.481519,0.669402,516.169811,154.666667,1818.317757,2395.160377,3400.682243,2015.358491,,12324.704545,988.364486,2861.684211,3477.333333,1159.943396
-99.0812955028,49.3226866331,0.492194,0.662393,520.675926,145.000000,1879.259259,2421.777778,3452.777778,2067.018519,,12128.090909,999.851852,2876.861111,,1141.242991
-98.7144127081,49.3226866331,0.258765,0.430350,491.383178,152.000000,2120.841121,2311.869159,3872.616822,2134.878505,,12145.067416,938.084112,2868.655172,4160.000000,1381.971698
-97.7513453722,49.3226866331,0.188585,0.342628,402.509434,150.000000,1815.129630,1790.944444,3888.407407,1682.264151,1.000000,12164.126316,731.429907,2766.000000,2181.000000,2650.530000
-97.3844625776,49.3226866331,0.030624,0.114406,473.462264,150.000000,1590.654206,1829.867925,3292.719626,1709.373832,1.000000,10425.110000,858.878505,2829.827586,2181.000000,2938.500000
-96.1920934950,49.3226866331,0.638938,0.816597,373.028037,,2818.750000,1336.380952,5212.811321,2273.235849,,-5034.349398,719.123810,3043.533333,,1848.601852
-94.8162830151,49.3226866331,0.035304,0.133651,256.485437,154.500000,1119.158879,359.896226,3324.420561,865.028037,3.000000,-3717.891304,330.828571,3005.104167,15764.692308,1708.343137
-94.1742381244,49.3226866331,0.267090,0.312265,182.972222,151.000000,2294.678899,466.155963,6186.642202,1450.990826,,-4935.784946,310.000000,3052.063830,4842.666667,2468.100917
-100.8239887773,49.2598048509,0.355310,0.390162,608.851852,,1824.431193,2781.400000,3166.163636,2180.211009,,10762.500000,1127.645455,2908.153846,,78.600000
-99.9067817907,49.2598048509,0.194397,0.278035,559.019231,157.000000,1826.773585,2517.490385,3275.726415,2123.622642,1.000000,12306.046512,1075.295238,2825.447368,3500.333333,1036.000000
-99.8150610921,49.2598048509,0.359582,0.464206,552.598131,153.000000,1922.527778,2329.592593,3422.657407,2180.666667,1.000000,12094.883721,1069.018519,2849.136364,2576.800000,965.788889
-99.6774800441,49.2598048509,0.234466,0.376526,551.065421,154.500000,1714.242991,2634.317757,3142.766355,2046.149533,1.000000,11917.968421,1064.084112,2869.822222,2181.000000,897.765306
-98.2099488655,49.2598048509,0.467046,0.630345,413.879630,157.000000,2447.231481,1836.685185,4617.055556,2099.859813,1.000000,12255.735632,766.259259,2813.129032,2181.000000,1872.108911
-97.8889264202,49.2598048509,0.162026,0.276410,437.897196,150.000000,1945.750000,2149.212963,3915.444444,1842.481481,,12202.967742,803.150943,2760.323529,4160.000000,2510.789474
-97.3844625776,49.2598048509,0.042609,0.169844,490.173077,153.111111,1505.278846,2058.904762,3127.951923,1670.857143,1.000000,8308.386364,871.885714,2860.763158,2181.000000,2986.043478
-97.3386022282,49.2598048509,0.008813,0.141017,500.200000,151.500000,1545.820755,2031.556604,3142.801887,1733.811321,1.000000,5191.260870,902.094340,2901.951220,2181.000000,3049.980000
-95.5500486043,49.2598048509,0.482456,0.571753,283.690000,147.000000,2755.629630,853.738318,5792.296296,1951.766355,,-5087.388889,524.807692,3020.538462,,1455.654206
-95.3207468577,49.2598048509,0.605565,0.721286,279.394231,,2697.906542,868.333333,5723.620370,1901.803738,,-5129.204545,502.416667,3011.780488,5525.333333,1317.435185
-94.9997244124,49.2598048509,0.444569,0.537351,272.822430,,3103.559633,739.009174,6317.425926,2042.889908,,-5081.488889,459.203704,3002.692308,5184.000000,1120.311927
-94.6328416177,49.2598048509,0.219328,0.259675,212.514019,153.055556,769.944444,276.370370,2830.166667,645.611111,1.750000,-2615.226190,280.861111,3010.046154,14704.400000,2467.490000
-100.4571059827,49.1969230686,0.265027,0.338785,575.504762,157.000000,1683.122642,2336.433962,2973.066038,2088.641509,,12024.682692,1109.103774,2875.294118,,376.611650
-100.0902231881,49.1969230686,0.329279,0.449014,540.691589,157.000000,2057.785047,2371.224299,3609.093458,2221.794393,,12345.410000,1035.990566,2864.675676,,632.059406
-99.9985024894,49.1969230686,0.255340,0.446116,572.600000,157.000000,1823.138889,2561.537037,3240.805556,2146.675926,,12322.258065,1095.333333,2860.343750,,731.443299
-98.5309713108,49.1969230686,0.179557,0.336697,467.934579,,1842.833333,2476.240741,3618.629630,1873.388889,,12330.894737,867.583333,2848.142857,4160.000000,1499.074074
-98.1640885162,49.1969230686,0.589816,0.759918,427.560748,155.500000,2684.361111,1852.953704,4785.663551,2281.592593,1.000000,11787.539474,790.314815,2836.615385,2428.375000,1758.645833
-97.9806471189,49.1969230686,0.290591,0.446300,455.575472,152.000000,2052.669811,2582.065421,4001.317757,1933.794393,0.333333,12039.388235,825.245283,2799.162162,2135.000000,2133.393258
-97.6137643242,49.1969230686,0.176009,0.322399,503.757282,154.400000,1828.847619,2134.095238,3553.361905,1869.336538,0.916667,10723.666667,887.803922,2807.850000,2175.250000,2490.000000
-97.5220436256,49.1969230686,0.134857,0.308433,476.961905,153.363636,1769.785047,1916.411215,3585.327103,1776.457944,1.000000,8832.860465,837.766355,2822.480769,2181.000000,2758.797753
-97.1093004816,49.1969230686,0.283248,0.240395,426.066038,153.800000,1831.666667,1623.185185,3797.831776,1749.740741,1.000000,5337.419355,773.055556,2885.872340,2181.000000,2814.554455
-96.9258590843,49.1969230686,0.777731,0.859851,444.141509,152.500000,3084.385321,1754.128440,5072.036697,2637.289720,,-4964.677083,851.275229,3052.853659,,2297.419048
-95.8710710497,49.1969230686,0.715473,1.000774,360.638889,149.000000,2641.046729,1277.703704,5119.490741,2113.296296,,-5044.868421,689.831776,3023.954545,,1648.935185
-95.7334900017,49.1969230686,0.596264,0.712573,334.179775,150.600000,2700.584270,1017.659091,5110.168539,2099.932584,,-4813.571429,640.146067,3024.775000,6250.000000,1796.623529
-94.7704226657,49.1969230686,0.348069,0.427372,252.514563,151.956522,656.359223,314.271845,1590.669903,674.411765,2.500000,-3804.975610,333.110000,3010.280702,9230.636364,2452.626506
-94.5411209191,49.1969230686,0.190359,0.257233,278.866667,149.500000,1910.942857,482.403846,4555.447619,1334.819048,,-1493.480000,396.038095,2956.255814,4160.000000,1784.495146
-93.8073553298,49.1969230686,0.456390,0.628928,211.158416,,2552.698113,460.057692,6270.443396,1595.216981,,-4963.244681,317.657143,3026.977778,3750.400000,2228.386792
-100.5488266814,49.1340412864,0.375135,0.470570,588.872727,,1868.036364,2482.545455,3251.609091,2199.445455,,12179.081818,1124.231481,2889.515152,,277.763636
-98.3016695642,49.1340412864,0.395904,0.553100,467.518519,157.000000,1856.009259,2251.551402,3629.972222,1883.485981,1.000000,12287.571429,869.148148,2816.444444,2181.000000,1711.760417
-98.1182281668,49.1340412864,0.565346,0.771195,438.333333,154.000000,2643.678899,1880.509259,4745.559633,2262.119266,1.000000,11891.704545,799.816514,2839.971429,2840.666667,1762.209524
-96.1462331456,49.1340412864,0.820245,1.026737,365.122642,,3052.833333,1261.224299,5509.194444,2380.672897,,-5013.617978,692.064815,3025.666667,,1783.925926
-95.7334900017,49.1340412864,0.855970,0.966785,331.600000,149.000000,3004.342593,1058.425926,5672.500000,2236.650943,,-5041.782609,618.759259,3023.583333,,1700.495238
-95.2290261590,49.1340412864,0.156435,0.269045,224.317647,155.500000,1117.197674,399.975610,1758.093023,975.614458,2.600000,1498.173333,379.927711,2860.078947,7884.894737,2414.618421
-94.5869812684,49.1340412864,0.293263,0.333658,288.084906,152.500000,2405.485981,597.962617,5090.065421,1680.308411,,-3141.770000,458.301887,2959.744186,4173.400000,1181.066667
-100.9615698253,49.0711595041,0.345578,0.436676,540.971963,157.000000,2231.546296,2263.527778,3848.333333,2318.850467,,8982.627451,1030.583333,2880.095238,,125.959184
-100.8698491267,49.0711595041,0.177889,0.248528,636.857143,157.000000,1498.588785,2857.419048,2673.514019,2053.056075,,10986.566038,1189.386792,2885.631579,,142.622642
-100.5029663320,49.0711595041,0.610978,0.812524,469.018182,,2649.081818,1884.090909,4567.790909,2443.454545,,12241.454545,925.324074,2878.344828,,341.063636
-100.0443628387,49.0711595041,0.812327,1.039111,300.203704,157.000000,3211.254545,1224.796296,5986.654545,2358.127273,,12400.039216,600.247706,2867.121212,6208.000000,619.740741
-99.5857593454,49.0711595041,0.285843,0.453783,548.752381,155.800000,1934.588785,2487.574074,3459.185185,2168.129630,,11057.817073,1051.740741,2845.937500,4160.000000,1108.495050
-99.0354351535,49.0711595041,0.273555,0.416646,520.019231,155.333333,1913.971963,2450.121495,3504.388889,2085.579439,,11923.000000,995.083333,2826.542857,,1308.952381
-98.1640885162,49.0711595041,0.527356,0.677974,451.590476,,2158.611111,2320.212963,4069.759259,2040.787037,1.000000,12276.232558,847.632075,2828.535714,2181.000000,1748.980000
-97.2010211802,49.0711595041,0.163740,0.243926,430.425926,153.166667,1892.101852,1890.620370,3829.907407,1806.351852,1.000000,9854.215909,790.185185,2787.954545,2181.000000,2999.483871
-96.1462331456,49.0711595041,0.718998,0.886142,366.415094,,2668.175926,1179.592593,5069.768519,2179.962963,,-5040.604167,716.759259,3019.800000,,1770.611111
-100.7781284280,49.0082777219,0.135566,0.201740,667.394737,157.000000,1494.026087,2962.478632,2588.239316,2138.512821,,12093.026786,1263.439655,2862.900000,,225.900901
-100.6864077294,49.0082777219,0.260187,0.379445,631.313043,156.166667,1731.689655,2703.224138,2982.060345,2206.379310,,12004.845455,1192.836207,2866.097561,,323.848214
-100.2278042360,49.0082777219,0.842602,1.016271,262.928571,,2998.367521,910.431034,6099.521368,2098.465517,,12394.398230,507.784483,2868.823529,5184.000000,512.444444
-99.9526421401,49.0082777219,0.883248,1.024094,304.937500,147.000000,3298.948718,1164.495575,6024.672414,2386.478632,,12169.053097,585.215517,2867.083333,4160.000000,719.880342
-98.9895748041,49.0082777219,0.112048,0.206918,528.912281,157.000000,1548.026087,2664.672414,3013.921739,1861.130435,,12362.044944,998.094828,2813.942857,,1357.027027
-98.8061334068,49.0082777219,-0.013157,0.100430,561.734513,150.000000,1436.069565,2734.052174,2763.904348,1881.640351,,11531.370787,1068.080357,2837.047619,6208.000000,1401.443478
-97.2010211802,49.0082777219,0.215291,0.288237,415.373913,153.500000,1983.660870,1841.304348,4048.660870,1808.713043,1.000000,9471.547368,751.704348,2804.660000,2181.000000,2863.525253
-96.6506969883,49.0082777219,0.679425,0.826098,447.263636,155.000000,2818.192982,1622.552632,4729.885965,2577.885965,,-4643.585106,920.821429,3040.607843,,2761.942308
-94.2659588231,49.0082777219,0.647801,0.803588,255.884956,149.000000,3692.750000,840.818966,6799.922414,2424.318966,,5324.192308,461.956897,2909.690476,,2299.008772
-93.9907967271,49.0082777219,0.607519,0.798643,280.761062,,3358.103448,924.147826,6303.660870,2330.201754,,-4913.605769,527.324561,3016.212766,6208.000000,2296.525862
-100.9157094760,48.9453959396,0.225886,0.327206,632.859813,156.000000,1726.897196,2687.694444,2970.240741,2238.759259,,11435.534653,1217.644860,2862.952381,6208.000000,207.300971
-100.4112456334,48.9453959396,0.820831,0.953783,372.568807,146.500000,3190.681818,1287.500000,5620.618182,2455.727273,,12218.254545,696.490741,2872.558824,2112.000000,448.513761
-100.0443628387,48.9453959396,0.978937,1.110379,355.351852,151.000000,3168.657407,1314.453704,5655.000000,2431.777778,,12140.038095,677.842593,2858.210526,4501.333333,678.794393
-99.9526421401,48.9453959396,0.939537,1.110698,322.400000,152.000000,3120.638889,1167.490566,5777.370370,2304.000000,,12194.504854,607.564815,2860.256410,3867.428571,739.518519
-98.9437144548,48.9453959396,0.022005,0.129275,549.330189,154.857143,1452.798165,2746.880734,2815.700935,1849.596330,,11733.290698,1037.953704,2818.951220,,1369.942857
-96.1462331456,48.9453959396,0.376363,0.501227,494.065421,153.250000,1923.388889,1615.379630,3512.462963,2183.813084,,-4255.923913,1047.083333,2989.159091,4160.000000,1808.896226
-95.4583279057,48.9453959396,0.692908,0.832932,414.682243,,2425.357798,1407.165138,4544.128440,2181.527778,,-5058.354430,822.009174,2987.051282,4160.000000,1329.669725
-94.2200984738,48.9453959396,0.765255,1.034509,250.778846,152.000000,3693.314815,824.495413,6840.000000,2407.477064,,3488.693878,453.370370,2924.547619,,2324.476190
-100.0902231881,48.8825141574,0.865241,1.008054,341.824074,157.000000,3235.541284,1216.018349,5771.651376,2431.770642,,12400.950980,647.453704,2816.023256,3477.333333,900.452830
-99.9985024894,48.8825141574,0.910164,1.038592,323.141509,157.000000,3275.660550,1167.807339,5929.467890,2401.611111,,12441.339806,610.462963,2820.405405,3648.000000,812.935185
-99.7692007427,48.8825141574,0.741023,0.850129,313.990654,,3298.472222,995.887850,6115.000000,2337.064815,,12369.264706,569.037736,2845.787879,4501.333333,834.305556
-98.8978541055,48.8825141574,-0.009220,0.132072,548.046296,,1338.092593,2775.772727,2672.554545,1737.690909,,12375.734694,1005.981651,2825.666667,2112.000000,1367.654545
-97.7513453722,48.8825141574,0.308988,0.473864,441.452830,154.500000,1835.605505,2636.000000,3783.045872,1751.816514,0.750000,12236.988506,782.222222,2799.464286,2163.750000,2004.225806
-96.6506969883,48.8825141574,0.727387,0.908326,435.379630,150.600000,3203.953704,1589.766355,5211.196262,2737.638889,,-4578.663043,860.944444,3042.314815,,3005.611111
-96.1003727963,48.8825141574,0.352628,0.519168,454.495327,153.666667,1858.596330,1690.509259,3649.435185,1945.120370,1.000000,-4478.021053,896.100917,2985.133333,2181.000000,1712.119266
-95.2290261590,48.8825141574,0.578895,0.697113,521.629213,150.125000,1901.489130,1326.065217,2907.967391,1914.913043,1.400000,844.826667,813.637363,2930.716981,9008.333333,2093.666667
-95.1831658097,48.8825141574,0.555650,0.700434,477.106383,151.117647,1777.010638,1510.821053,2647.500000,1827.913978,1.800000,3056.937500,779.282609,2901.355932,5917.416667,2362.218391
-94.9080037137,48.8825141574,0.684233,0.810929,351.194444,149.200000,2361.305556,1195.620370,4241.861111,1978.620370,,680.289157,663.392523,2940.872340,5697.000000,2090.912621
-94.6328416177,48.8825141574,0.450339,0.510214,316.750000,150.111111,1875.981651,764.596330,3519.926606,1570.055556,,10529.103093,548.045872,2876.666667,5184.000000,1625.733333
-100.8239887773,48.8196323751,0.294922,0.364301,696.220183,157.000000,1628.449541,2766.238532,2717.366972,2352.462963,,12185.232323,1346.768519,2829.425000,4160.000000,403.568627
-100.6405473800,48.8196323751,0.370329,0.503294,644.449541,157.000000,1740.233645,2672.541284,2968.733945,2259.685185,,12300.388350,1233.220183,2811.760870,4160.000000,571.155340
-100.5029663320,48.8196323751,0.474239,0.616453,607.867925,157.000000,1998.660550,2488.091743,3375.211009,2345.611111,,12249.310000,1166.018349,2814.461538,,651.161616
-99.9985024894,48.8196323751,0.761899,0.879164,425.613208,154.285714,2969.073394,1548.277778,5129.825688,2486.092593,,12227.265306,815.629630,2803.853659,3136.000000,1015.742857
-99.7233403934,48.8196323751,0.470458,0.565488,473.747664,157.000000,2406.027523,1680.000000,4351.435185,2221.416667,,12399.876289,889.166667,2829.763158,5184.000000,913.186916
-99.2188765508,48.8196323751,0.012672,0.111240,550.611111,157.000000,1526.518519,2292.779817,2903.787037,1922.770642,,12362.913043,1056.212963,2816.709677,3648.000000,1231.915888
-98.8519937561,48.8196323751,-0.062793,-0.009496,575.235849,,1297.293578,2863.722222,2550.926606,1749.537037,,12350.678161,1040.551402,2818.400000,,1410.814815
-98.8061334068,48.8196323751,-0.059541,-0.000270,580.333333,148.000000,1328.411215,2879.745283,2588.289720,1774.000000,,12331.712644,1045.783019,2815.935484,,1470.688679
-97.7054850229,48.8196323751,0.393957,0.537152,432.277778,,2183.351852,2407.648148,4207.870370,1953.157407,0.500000,12225.690476,771.805556,2771.900000,2146.500000,2184.239130
-97.2010211802,48.8196323751,0.027348,0.171516,422.653846,153.076923,1454.611111,1772.532710,3333.981481,1473.373832,0.750000,10033.255319,728.398148,2784.250000,2163.750000,2522.934783
