fid,sif_mean_735,sif_mean_743,longitude,latitude,B_REFL_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,R_REFL_mean,RAA_mean,SZA_mean,VIQ,VZA_mean,COMP_mean
665,0.5572258333,0.5561676721,-98.0265074682,49.3855684154,416.482759,2919.586207,2318.758621,5061.241379,2395.551724,,768.310345,-4882.173913,2869.222222,,1117.689655,
666,0.2891839892,0.9493017182,-97.9347867695,49.3855684154,491.275862,2528.310345,2562.275862,4363,2350.827586,,917.724138,-4880.961538,2866.454545,,1060.655172,
667,0.9509946373,1.0932942828,-97.8889264202,49.3855684154,479.964286,2654.785714,2422.785714,4538.571429,2399.071429,,892.75,-4897.72,2864.818182,,1033.428571,
668,0.8731814263,1.3969409943,-97.8430660709,49.3855684154,367.827586,3397.62069,1797.482759,5722.689655,2611.586207,,695.275862,-5109.416667,2845.75,,849.880000,169.333333
669,1.0337635428,1.3903036614,-97.7972057215,49.3855684154,330.321429,3247.607143,1573.142857,5832.785714,2390.785714,1,612.925926,-5211.8,2835.285714,,691.222222,169.000000
670,1.2481143773,1.6703476608,-97.7054850229,49.3855684154,445.172414,2155.655172,1899.931034,4157.137931,1978.931034,,810.892857,-4961.384615,2859.25,,920.172414,
671,0.8671857459,1.5295008251,-97.6596246735,49.3855684154,364.814815,2785.035714,1591.535714,5216.964286,2184.285714,,676.571429,-5004.125,2858.181818,,891.964286,
672,0.6845380714,1.0376864001,-97.6137643242,49.3855684154,404.931034,2418.724138,1659.137931,4608.413793,2033.965517,,731.482759,-4991.6,2856.2,,863.137931,
673,0.4798701877,0.9486378233,-97.5220436256,49.3855684154,441.928571,2622.689655,1797.37931,4723.586207,2253.413793,,801.655172,-4900.653846,2869.083333,,1192.892857,163.000000
674,0.6480380918,0.9611472487,-97.4761832762,49.3855684154,494.448276,2078,2039.75,3873.551724,2045.896552,,902.517241,-4824.28,2852.545455,,777.827586,
675,0.5214830985,0.8970650565,-97.4303229269,49.3855684154,570.655172,2167.965517,2184.137931,3694.62069,2283.827586,,1046.25,-4722.64,2924.533333,,2063.655172,
676,0.1551742917,0.5881639794,-97.3844625776,49.3855684154,558.586207,2058.517241,2056.931034,3620.275862,2174.862069,,1012.103448,-4719.62069,2917.9375,,2162.206897,161.000000
677,0.5976236959,1.0630865296,-97.3386022282,49.3855684154,449.678571,2329.25,1748.392857,4289,2123.714286,,836.5,-4690.730769,2915.090909,,1797.714286,161.000000
678,0.5375808425,0.8309770525,-97.2927418789,49.3855684154,437.071429,2731.758621,1734.142857,4771.275862,2335.413793,,807.275862,-4688.884615,2926.133333,,2111.482759,
679,0.388159054,1.0141507006,-97.2468815296,49.3855684154,484.074074,2488.857143,1960.357143,4380.071429,2293.178571,,894.107143,-4690.24,2930.071429,,2398.035714,
680,0.7051595797,0.8397214909,-97.2010211802,49.3855684154,429.931034,2641.896552,1763.689655,4747.551724,2264.724138,,801.034483,-4696.576923,2916.4,,2121.965517,
681,1.1595535755,1.4837076426,-97.0634401322,49.3855684154,408.241379,3013.5,1608.965517,5149.275862,2432,,756.37931,-3797.058824,2903.352941,,2265.833333,161.000000
682,0.9076003943,1.4539552161,-97.0175797829,49.3855684154,358.407407,3491.925926,1542.678571,5830.535714,2649.821429,,671.035714,-4730.222222,2928,,2338.142857,
683,1.2876728401,1.5856019557,-96.9717194336,49.3855684154,386.653846,3606.827586,1534.482759,5825.137931,2750.241379,,706.851852,-4749.72,2899.307692,,1765.481481,161.000000
684,0.8968216048,1.291519569,-96.9258590843,49.3855684154,412.827586,4253.413793,1759.206897,6205.689655,3256.862069,,756.413793,-4724.148148,2917.25,,2095.965517,
685,1.1324428618,1.4553565979,-96.8799987349,49.3855684154,416.586207,4128.586207,1666.551724,6116.137931,3172.517241,,759.689655,-4821.862069,2869.727273,,1098.000000,165.000000
686,0.8482871013,1.1150050887,-96.8341383856,49.3855684154,469.172414,3975.862069,1942.482759,5780.37931,3242.689655,,868.896552,-4722.178571,2869.5,,1127.750000,
687,1.1793453743,1.5019206703,-96.7424176869,49.3855684154,419.034483,4454.931034,1574.413793,6350.517241,3392.758621,,757.241379,-4761.038462,2901.533333,,1929.000000,161.000000
688,1.4255495369,1.8922729833,-96.6965573376,49.3855684154,362.321429,4917.392857,1381.814815,6852.357143,3590.592593,,666.642857,-4684.44,2944.117647,,2367.814815,163.000000
689,1.0668477927,1.5165558032,-96.6506969883,49.3855684154,339.241379,4860.310345,1262.965517,6933.655172,3501.172414,,633.413793,-4729.68,2938.866667,,2353.703704,163.000000
690,1.3785041173,1.5028011203,-96.6048366389,49.3855684154,295.142857,5008.965517,1061.206897,7232.068966,3479.25,,554.071429,-4769.56,2913.923077,,2106.448276,
691,1.3961067572,1.8138687983,-96.5589762896,49.3855684154,304.740741,4957.964286,1159.714286,7160.821429,3464.071429,,567.214286,-4751.545455,2923.3,,2137.642857,
692,1.1741611295,1.5535460744,-96.467255591,49.3855684154,378.964286,4887.714286,1273.928571,6728,3642.035714,,708.962963,-4709.3,2928.454545,,2274.192308,
693,0.9839023352,1.613706215,-96.4213952416,49.3855684154,376.344828,4936.137931,1333.275862,6816.827586,3645.137931,,689.793103,-4760.12,2944.941176,,2335.541667,162.600000
694,0.7423276678,1.0620282193,-96.3755348923,49.3855684154,307.642857,4634.344828,1072.689655,6983.793103,3245.517241,1,570.241379,-2101.363636,3052.4375,,4141.090909,166.000000
695,0.919235847,1.5276281312,-96.329674543,49.3855684154,275.678571,4559.321429,844.928571,7209.5,3012.071429,,482.214286,-4497.84,3112.692308,,3490.086957,165.000000
696,0.1978030349,0.4297966473,-95.504188255,49.3855684154,264.928571,3812.357143,741.5,6891.793103,2495.535714,,465,2871.125,2821.909091,,2705.166667,
697,0.4309446467,0.7853910197,-95.4583279057,49.3855684154,245.703704,3553.964286,669.481481,6740.518519,2323.285714,,453.571429,11168.703704,2663,,4296.320000,171.000000
698,0.6624320298,0.6967964232,-95.4124675564,49.3855684154,260.724138,3585.241379,720.107143,6605,2444.724138,,502.655172,8007.192308,2749.5,,3440.739130,163.000000
699,0.1037218447,0.6255328475,-95.3207468577,49.3855684154,194.142857,3517.551724,554.310345,7314.310345,2108.241379,,328,7110.8,2734.916667,,3507.518519,
700,0.2776873944,0.5201700752,-93.6239139325,49.3855684154,131.071429,3286.103448,332.827586,7905.344828,1819.482759,,209.428571,10310.423077,2671.5,,4660.958333,165.000000
701,0.2739745416,0.5310413092,-93.5780535831,49.3855684154,167.962963,3083.857143,299.107143,7387.678571,1720.571429,,222.857143,6031.538462,2755.428571,,3573.576923,163.750000
702,0.4381143277,0.6611764605,-93.4863328845,49.3855684154,113.107143,3701.5,344.034483,8211.862069,2036.666667,,197.448276,11550.555556,2624.2,,5016.652174,
703,0.772568739,1.2355658747,-93.3946121858,49.3855684154,125.185185,3849.068966,360.62069,8265.62069,2108.137931,,199.962963,11538.391304,2622.666667,,5043.583333,
704,0.5893716152,0.813868446,-93.3487518365,49.3855684154,125.333333,3249.310345,306.076923,8076.724138,1736.206897,,182.464286,11536.814815,2623,,5056.916667,
705,0.6956658355,1.1701777726,-93.3028914871,49.3855684154,135.148148,3529.107143,357.035714,8105.071429,1915.142857,,199.555556,11530.407407,2622.666667,,5070.458333,
706,0.7313921452,0.9758526027,-93.2111707885,49.3855684154,152.576923,3506.172414,373.137931,7993.62069,1899,,210.892857,11516.740741,2623,,5097.038462,
707,0.4269820049,0.6595581934,-93.1653104392,49.3855684154,171.464286,3398.428571,454.892857,7676,1897.035714,,249.285714,11508.96,2621.8,,5110.416667,
708,0.2248768078,0.5194794618,-93.1194500898,49.3855684154,148.76,3108.206897,347.464286,7765.724138,1685.896552,,210.851852,11508.88,2621.333333,,5123.043478,
709,0.9243779153,1.1975670755,-100.915709476,49.3226866331,484.2,2719.36,1984.08,4554.32,2534.2,,946.68,12374.952381,2734.444444,,1866.880000,
710,0.8196977377,0.1881358027,-100.8239887773,49.3226866331,488.478261,2656.73913,1979.652174,4504.434783,2460.173913,,930.173913,12392.318182,2718.833333,,1918.043478,
711,1.4483491182,1.5298330188,-100.6864077294,49.3226866331,527.2,2502.28,2175.04,4170.04,2467.2,1,1009.76,8600.5,2765.5,,1757.263158,175.000000
712,0.8937470913,1.280988425,-100.5946870307,49.3226866331,505.96,2739.24,2107.44,4479.72,2595.72,1,983.04,12433.571429,2714.285714,,2046.476190,
713,1.045009921,1.3161810781,-100.5488266814,49.3226866331,511.538462,2694.307692,2123.076923,4416.923077,2584.038462,,995.32,10623.105263,2744,,1939.150000,175.000000
714,0.0790862739,0.6214300618,-100.502966332,49.3226866331,522.615385,2529.538462,2217.076923,4217.346154,2472,,999.384615,10823.363636,2739.111111,,1987.960000,175.000000
715,0.4936572433,0.9838009894,-100.4571059827,49.3226866331,491.958333,2244.875,2090.166667,4047.375,2226.625,,949.5,12357.590909,2711,,2125.714286,
716,0.439521578,0.9062059775,-100.4112456334,49.3226866331,459.92,1976.166667,2040.4,3867.32,1994.68,1,882,12336.863636,2710.166667,,2148.120000,
717,0.2737663798,0.7385973874,-100.365385284,49.3226866331,485.4,2111.68,2052.56,3883.8,2112.16,1,922.36,7306.2,2800.142857,,1863.095238,170.000000
718,0.4923393599,0.6463165113,-100.2736645854,49.3226866331,403.875,3629.6,1815.8,5704.6,2884.32,1,770.8,1707.291667,2789.461538,,1200.458333,164.000000
719,0.6063964903,0.6710935146,-100.227804236,49.3226866331,479.666667,2413,2074.125,4269.25,2307.291667,1,916.708333,8935.75,2728.636364,,1867.818182,
720,0.5146942548,0.7856617868,-100.1819438867,49.3226866331,527.384615,2543.423077,2152.423077,4226.615385,2463.615385,1,994.038462,12360.869565,2704.571429,,2272.640000,
721,0.3676950336,0.5134211965,-100.1360835374,49.3226866331,558.04,2589.88,2384.64,4097.56,2630.88,0,1078.24,9982.666667,2743.777778,,2062.478261,175.000000
722,0.9737200558,1.1025796838,-100.0902231881,49.3226866331,496.44,2741.269231,2310.538462,4576.153846,2545.153846,0,950.153846,11508.65,2732.375,,2320.458333,161.000000
723,0.5308987767,0.8426521599,-100.0443628387,49.3226866331,587.130435,2342.086957,2387.086957,3844.173913,2540.434783,1,1140.304348,11354.764706,2728,,2346.250000,161.000000
724,0.7075159382,0.9658007324,-99.9985024894,49.3226866331,502.96,2838.115385,2109.038462,4577.884615,2634.807692,1,971.384615,11452.95,2718.25,,2481.090909,168.500000
725,0.7903594698,1.0398410062,-99.8609214414,49.3226866331,471.916667,2553.416667,2123.125,4357.458333,2401.833333,1,926.875,12172.6875,2671.3,,2788.909091,173.000000
726,0.3762550382,0.3332063537,-99.8150610921,49.3226866331,421.166667,2919.64,1942.12,5008.96,2514.12,,834.84,12290.571429,2698,,2468.428571,
727,1.1149780921,1.4152155859,-99.7692007427,49.3226866331,396.038462,3054.269231,1904.153846,5220.307692,2549.615385,1,798.8,12305.454545,2697.333333,,2493.125000,
728,0.465983669,0.6912777573,-99.7233403934,49.3226866331,435,2831.076923,2015.153846,4813.230769,2477.307692,1,844.36,12300.545455,2697,,2518.480000,
729,0.5968289538,0.7472424775,-99.6316196948,49.3226866331,361.4,2852.24,1869.56,5142.4,2361.6,1,751.083333,12318.173913,2694.125,,2564.173913,
730,0.8512259449,1.0494670818,-99.5857593454,49.3226866331,349.48,2685.68,1409.24,4888.28,2210.25,,710.44,6409.1,2823,,2960.136364,
731,0.9005789293,1.5423755911,-99.5398989961,49.3226866331,334.384615,2745.846154,1300.423077,5055.653846,2143.576923,,626.269231,7574.44,2839.272727,,2917.076923,163.000000
732,1.0288041958,1.4561267453,-99.4940386468,49.3226866331,337.125,3393.083333,1291.041667,5465,2599.75,,641.5,10600.95,2783.285714,,2719.681818,
733,1.1559368968,1.60803925,-99.4481782974,49.3226866331,429.416667,3507.56,1784.083333,5553,2905.48,,844.32,5187.157895,2890.571429,,2843.850000,175.000000
734,0.9045214827,1.3684464892,-99.4023179481,49.3226866331,481.653846,3297.230769,2224.615385,5078.769231,2925.769231,,946.692308,-2826.95,2967.533333,,3459.478261,164.000000
735,0.3292876869,0.3728779882,-99.3105972494,49.3226866331,498.52,2603.84,2634.32,4374.36,2492.16,,973,-4515.083333,3006.777778,,3492.800000,
736,0.9556388222,1.0179223977,-99.2647369001,49.3226866331,498.666667,3204.125,2303.625,4953,2900.913043,,968.695652,-4516.1,3005.466667,,3472.125000,
737,0.8127468924,1.2011451622,-99.2188765508,49.3226866331,529.230769,3066.88,2341.769231,4677.692308,2894.269231,,1042.846154,-4520.043478,3003.230769,,3450.807692,
738,1.0070470997,1.2756786006,-99.1730162014,49.3226866331,525.423077,2688.961538,2357.884615,4377.576923,2595.192308,,1013.615385,-4526.652174,2993.25,,3303.153846,
739,0.7136129661,1.4043799996,-99.1271558521,49.3226866331,516.28,2683.92,2341.68,4401.04,2597.416667,,1005.96,-4578.894737,2975,,2979.391304,
740,1.180790925,1.3718099475,-99.0812955028,49.3226866331,519.375,2798.583333,2594.916667,4486.958333,2658,1,1003.25,-4787.4,2904.571429,,1806.958333,163.000000
741,1.1996436516,1.8044552008,-99.0354351535,49.3226866331,486.64,3263.92,2414.12,5050.56,2885.44,,941.2,-4770.142857,2904.25,,1778.360000,163.000000
742,0.7595239108,1.3456877172,-98.9437144548,49.3226866331,396.68,3179.68,1784.92,5307.08,2647.96,,790.76,-4820.421053,2892.2,,1656.760000,
743,0.9027983184,1.3749566589,-98.8978541055,49.3226866331,528.2,2683.56,2796.6,4350.88,2593.2,,1013.2,-4845.142857,2891.3,,1630.160000,
744,1.2164240181,1.7264398081,-98.8519937561,49.3226866331,492.52,3109.75,2479.88,4875.08,2818.6,,961.72,-4880.333333,2889.636364,,1603.240000,
745,1.2742722564,1.8452524741,-98.8061334068,49.3226866331,366.52,3723.64,1674.16,5968.84,2901.32,,719.56,-4843.388889,2909.9,,1695.840000,165.000000
746,0.7226863376,1.0407466037,-98.7602730575,49.3226866331,440.307692,3859.115385,1966.5,5707.5,3168.269231,,854.730769,-4864.45,2904.75,,1663.615385,165.000000
747,0.9029904008,1.1237629205,-98.7144127081,49.3226866331,442.458333,3544.5,2345.041667,5416.375,2949.125,,852.041667,-4896.789474,2885.2,,1520.750000,
748,1.1121127568,1.7597180828,-98.6685523588,49.3226866331,466.16,2840.48,2622.04,4740.32,2518.76,,888.48,-4910.318182,2883.7,,1494.880000,
749,0.4255074502,0.7171544752,-98.6226920095,49.3226866331,534.84,1967,3076,3574.192308,2090,,988.615385,-4933.5,2882.538462,,1466.538462,
750,0.3925678208,0.7968116105,-98.5768316602,49.3226866331,480,2102.708333,2923.04,3943.64,2036.56,,881.28,-4925.652174,2880.625,,1438.320000,
751,0.9800373614,1.1393079162,-98.4851109615,49.3226866331,485.72,2324.88,2868.6,4183.4,2184.875,,902.375,-4898.388889,2878.166667,,1383.040000,
752,0.6973403037,1.1970947325,-98.4392506122,49.3226866331,486.88,2303,2897.72,4098.88,2215.28,,917.72,-4862.227273,2876.5,,1355.560000,
753,1.0080738862,1.3144344687,-98.3933902628,49.3226866331,413.2,2994.8,2123.96,5112.88,2566.875,,826.8,-4860.047619,2875.25,,1326.840000,
754,1.3602346097,1.8964607503,-98.3475299135,49.3226866331,472.48,2881.44,2419.84,4766.36,2576.96,,906.6,-4818.210526,2873.7,,1299.800000,
755,1.0022046119,1.2633026242,-98.3016695642,49.3226866331,400.44,3588.72,1896.208333,5705.24,2803.5,,757.24,-4834.352941,2872.272727,,1272.000000,
756,1.4180819442,2.0830533504,-98.2558092148,49.3226866331,387.04,3375.4,1666.36,5604.84,2598.083333,,721.04,-4827.809524,2870.555556,,1243.840000,
757,0.9668439304,1.401352336,-98.2099488655,49.3226866331,351.423077,3579.615385,1742.884615,5962.307692,2668.038462,,658.730769,-4872.545455,2869.272727,,1215.615385,
758,0.960020259,1.4288421348,-98.1640885162,49.3226866331,423.84,2560.541667,2518.76,4728.16,2204.36,,780.28,-4866,2867.636364,,1186.760000,
759,0.4598477601,0.8521889299,-98.0723678175,49.3226866331,512.083333,1824.32,2780.4,3494.16,1880.64,,897.28,-4928.772727,2865.125,,1131.840000,
760,0.4874146711,1.0131620616,-98.0265074682,49.3226866331,506.958333,2234.76,2687.44,3991.4,2165.64,,922.28,-4929.5,2863.555556,,1103.680000,
761,0.2948584408,0.9555749059,-97.9806471189,49.3226866331,491.76,2408.84,2714.68,4182.72,2268.32,,909.958333,-4952,2862.272727,,1075.080000,
762,0.7094295591,1.2713009328,-97.9347867695,49.3226866331,499.6,2215.76,2637.4,3987.88,2174.88,,931.72,-4967.772727,2860.8,,1047.320000,
763,1.1159485195,1.6049278634,-97.8889264202,49.3226866331,448.12,2785.44,2218.52,4768.92,2427.84,,850.12,-5000.55,2868.272727,,1090.520000,163.000000
764,0.8633820244,1.3246860504,-97.8430660709,49.3226866331,401.884615,2694.153846,1853.384615,4869.115385,2247.384615,,758.615385,-4996.526316,2858.3,,990.384615,
765,-0.0795985262,0.3749330739,-97.7972057215,49.3226866331,460.086957,2092.56,2242.16,3997.88,1989.72,,848.48,-4941.157895,2856.636364,,961.520000,
766,0.6587700605,1.2767764866,-97.7054850229,49.3226866331,396.52,2976.2,1784.08,5219.08,2385.68,,735.92,-4864.5,2853.8,,904.440000,
767,0.8500094265,1.3183227678,-97.6596246735,49.3226866331,409.08,2664.76,1789.76,4868.52,2214.36,,754.12,-4796.590909,2852.666667,,876.440000,
768,0.8583678653,1.3725183258,-97.6137643242,49.3226866331,416.36,2453.8,1755.52,4615,2104.04,,767.68,-4786.272727,2851,,847.440000,
769,1.5218646924,2.5048005978,-97.5679039749,49.3226866331,399.16,2730.24,1648.6,4993.08,2217.24,,727.96,-4828.25,2849.555556,,819.480000,
770,0.9098842502,1.146214211,-97.5220436256,49.3226866331,471.68,1939.92,1939.68,3811.24,1900.2,,853.56,-4843.24,2848.5,,791.480000,
771,0.7369707458,0.644129499,-97.4761832762,49.3226866331,494.68,2029.52,2017.8,3839.16,2002.958333,,888.16,-4875.88,2846.727273,,763.280000,
772,0.7193137407,1.0773376347,-97.4303229269,49.3226866331,493.56,2299.04,2154.84,4120.28,2183.56,,906.541667,-4873.08,2845.375,,734.720000,
773,0.4913062847,0.7307573791,-97.3386022282,49.3226866331,484.76,1774.92,1886.4,3483.6,1859.24,,890.8,-4797.318182,2867.818182,,1041.000000,163.000000
774,0.5989204863,1.1357849666,-97.2927418789,49.3226866331,421,2044.04,1832.36,4123.8,1869.12,,763.875,-4966.272727,2850.8,,953.041667,
775,1.0329727139,1.30179168,-97.2468815296,49.3226866331,418.12,2169.6,1737.84,4285.16,1937.24,,771.12,-4827.904762,2902.666667,,1598.125000,163.666667
776,0.3988495767,1.1207149948,-97.2010211802,49.3226866331,420.5,2020.92,1812.88,4092.6,1850.64,,787.826087,-4905.75,2879.545455,,1253.560000,163.000000
777,1.3212006936,1.6244849811,-97.1093004816,49.3226866331,355.52,3072.64,1426.96,5493.48,2346.84,1,659.88,-4587.565217,2966.5,,2874.434783,163.666667
778,0.939498978,1.5148971421,-97.0175797829,49.3226866331,478.32,2324.4,1817.96,4201.12,2169.48,,879.2,-4754.666667,2911.75,,2179.760000,161.000000
779,0.8799107174,1.3662995895,-96.9717194336,49.3226866331,410.307692,3284.5,1692.12,5353.730769,2662,1,774,-4741.76,2912.6,,2230.500000,161.000000
780,1.0270108089,1.8461593628,-96.9258590843,49.3226866331,385.391304,4305.12,1478.64,6359.16,3268.36,,726.96,-4761.428571,2919.555556,,2275.520000,
781,1.079303205,1.7484899031,-96.8799987349,49.3226866331,464.5,3808.24,1968.68,5641.2,3130.76,,869.56,-4840.565217,2884.153846,,1507.440000,
782,1.0350281398,1.8082965215,-96.8341383856,49.3226866331,408.76,4256.56,1659.48,6230,3302.08,,783.666667,-4602.958333,2936.733333,,2471.240000,164.000000
783,1.0475585282,1.7472130418,-96.7882780363,49.3226866331,391.208333,4563.88,1597.28,6497.68,3461.2,,735.92,-4548.416667,2869.307692,,1190.840000,163.000000
784,1.0623870939,1.542752713,-96.7424176869,49.3226866331,418.88,4125.4,1839.52,6068.92,3252.4,,798.72,-4652.6,2884.214286,,1189.360000,163.000000
785,1.1952039897,1.4918889701,-96.6506969883,49.3226866331,383.791667,4816.04,1368.76,6671.76,3628.04,,722.48,-4728.5,2894.454545,,1671.760000,
786,0.6671244949,0.9569485145,-96.4213952416,49.3226866331,313.291667,4895.12,990.88,7108.36,3409.44,,566.791667,-4491,3039.5,,3054.619048,169.000000
787,0.2998396247,0.6013214141,-95.7334900017,49.3226866331,268.625,4053.625,682.333333,6997.041667,2606.625,1,448.208333,6724.727273,2777.875,,2146.217391,164.000000
788,0.6940852005,0.9731157465,-95.6876296523,49.3226866331,295.68,3773.84,778.72,6651.16,2531.12,,513,-2588.73913,2869.333333,,1405.739130,161.000000
789,0.8986574014,1.0014895747,-95.641769303,49.3226866331,305.32,4014.923077,736.692308,6844.307692,2639.730769,,494.653846,-2367.565217,2973.857143,,2547.200000,174.000000
790,0.550670135,0.5555048078,-95.5959089537,49.3226866331,309.583333,3997.92,918.64,6639.44,2744.96,,552.96,-4506.941176,2973.583333,,3066.350000,163.000000
791,0.4198393305,0.6750436745,-95.5500486043,49.3226866331,273.88,3812.88,840.4,6805.04,2523.4,,484.4,-4155.869565,2865.166667,,1809.120000,174.000000
