longitude,latitude,sif_mean_735,sif_mean_743,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,R_REFL_mean,RAA_mean,SZA_mean,VIQ_mean,VZA_mean
-99.4940386468,44.1034987064,0.931616,1.208049,378.096154,167.928571,3265.220126,1323.226415,5335.685535,2536.754717,0.000000,672.208861,-2131.970149,2620.472527,3560.235294,3153.604317
-98.5768316602,44.1034987064,1.557383,1.917609,345.215190,163.000000,4074.518519,1512.395062,6369.709877,3004.530864,0.000000,661.024691,-3991.898734,2432.627907,2112.000000,294.179012
-99.1730162014,44.0406169242,1.158511,1.608293,319.779874,163.529412,4317.092593,1244.844720,6680.580247,3079.377358,0.000000,606.074074,-218.850340,2420.698795,2112.000000,1395.698718
-96.7882780363,44.0406169242,0.379079,0.685894,468.942675,162.333333,2519.400000,2294.044025,,2397.218182,0.000000,935.050314,10352.069767,2380.434783,3648.000000,1047.162791
-100.9615698253,43.9777351419,1.182338,1.634995,437.240506,164.600000,3787.881988,1585.782609,5709.031056,3108.668750,0.000000,851.081250,-3804.230216,2518.270833,2114.666667,1857.459627
-98.9895748041,43.9777351419,1.052224,1.624006,383.858025,164.428571,3850.962733,1706.229814,5990.216049,2988.925926,0.000000,745.583851,-3410.475000,2422.709302,2112.000000,615.209877
-98.3933902628,43.9777351419,1.028659,1.164843,435.712500,162.666667,3008.987500,1990.200000,5020.881250,2596.729560,0.000000,855.081250,-3123.543750,2405.333333,2796.000000,117.930380
-97.4303229269,43.9777351419,0.531919,0.805459,422.525316,163.333333,2812.484472,1988.447205,4866.024845,2453.080745,0.000000,838.944099,12348.893082,2369.823529,2456.000000,755.534161
-97.1093004816,43.9777351419,0.352516,0.674176,434.585987,162.800000,2319.947368,1998.893750,4803.888889,2308.166667,0.000000,856.377358,10907.119718,2385.000000,4502.000000,904.891026
-96.4213952416,43.9777351419,0.145485,0.408028,412.900000,163.000000,2164.394737,2030.144654,4566.487805,2068.581818,0.000000,825.637500,-4124.013793,2443.586207,3477.333333,853.668750
-94.6787019671,43.9777351419,0.178092,0.316006,415.484076,163.000000,1976.027523,2423.106250,,1823.087500,0.000000,773.189873,13233.836478,2373.155556,4842.666667,365.471429
-94.2200984738,43.9777351419,0.302630,0.655949,353.227848,162.000000,2248.373016,1977.371069,5058.458333,1915.987342,0.000000,670.554140,13222.019481,2354.510204,2112.000000,699.255814
-93.6239139325,43.9777351419,0.374927,0.732810,357.406452,161.714286,2265.226027,2053.949686,5069.144928,1861.616352,0.000000,677.312102,12264.777778,2215.388889,2990.857143,3823.902174
-100.5946870307,43.9148533597,1.347738,1.818591,396.234568,164.375000,4170.598765,1471.882716,6175.981481,3246.388889,0.000000,770.310559,-3716.564286,2497.956989,2114.666667,1635.086420
-98.7144127081,43.9148533597,1.537944,2.077522,348.801242,164.666667,4247.172840,1560.753086,6419.739130,3157.654321,0.000000,674.006211,-3721.547771,2460.000000,2797.333333,911.141975
-93.3028914871,43.9148533597,0.415243,0.885457,496.075949,163.400000,2601.648352,2563.708861,5281.727273,2507.411392,0.000000,971.532051,9986.580153,2453.645833,2369.500000,3503.393939
-100.6864077294,43.8519715774,1.327180,1.827669,377.432099,165.285714,4212.453416,1340.337423,6328.742331,3170.349693,0.000000,711.901840,-3110.354167,2478.927083,3136.000000,1614.306748
-97.7054850229,43.8519715774,0.717343,1.077499,382.069182,162.000000,3199.700000,1708.368750,5452.430380,2569.600000,0.000000,752.362500,13053.427673,2370.371795,3477.333333,448.625000
-97.3844625776,43.8519715774,0.411168,0.737991,468.000000,163.000000,2738.596273,2215.993750,4592.310559,2552.099379,0.000000,945.105590,12540.619355,2358.212500,2626.000000,742.925466
-96.1003727963,43.8519715774,0.313535,0.586247,472.237500,163.000000,2394.740385,2457.180124,4139.592593,,0.000000,942.521739,-4044.733766,2421.682540,2112.000000,607.527778
-95.8710710497,43.8519715774,-0.061976,0.196108,404.759259,163.000000,1938.712871,2291.820988,3996.922222,,0.000000,806.246914,-3981.757764,2412.156250,3136.000000,447.928571
-95.4583279057,43.8519715774,0.194294,0.522926,420.556962,163.000000,1838.211111,2214.875776,,,0.000000,816.547170,-3431.440252,2394.893939,5184.000000,160.578512
-94.953864063,43.8519715774,0.166003,0.465772,457.664596,163.800000,1678.805970,2555.881988,,,0.000000,884.198758,12955.711538,2360.035088,3547.200000,363.503817
-94.6787019671,43.8519715774,0.213338,0.433903,417.208861,163.000000,1864.052632,2518.906832,,2012.042553,0.000000,786.322981,13102.697368,2363.964912,4452.571429,393.239437
-98.6685523588,43.7890897952,1.397289,1.765079,317.372671,163.333333,4025.849057,1394.437500,6488.242236,2914.627329,0.000000,619.537975,-3507.515723,2401.602273,3136.000000,252.968944
-96.6506969883,43.7890897952,0.370185,0.761719,494.316239,163.000000,2442.484472,2274.843750,4148.776398,2770.050000,0.000000,1010.894410,-4089.914286,2439.223684,2112.000000,982.619048
-96.329674543,43.7890897952,0.169461,0.527445,443.095890,164.333333,2247.524691,2154.061728,4124.006173,,0.000000,903.253086,-4075.198020,2429.157143,2112.000000,762.066667
-95.9627917483,43.7890897952,-0.008472,0.226779,479.808917,163.000000,2208.993750,2591.710692,3948.905063,,0.000000,971.137500,-4018.284211,2409.491803,2112.000000,505.025641
-94.9080037137,43.7890897952,0.187190,0.520633,460.555556,163.666667,1812.844444,2627.703704,,,0.000000,890.068323,12750.024096,2361.568966,3137.333333,410.875000
-100.5488266814,43.7262080129,1.496760,1.949615,409.702532,164.200000,4243.981250,1452.242236,6214.745342,3291.732919,0.000000,771.268750,-4067.595588,2490.445652,2115.200000,1584.329193
-100.4112456334,43.7262080129,1.267524,1.765764,374.452229,164.600000,4314.459627,1331.186335,6373.187500,3256.906832,0.000000,717.158228,-3817.550000,2473.451613,2114.666667,1456.180124
-99.0812955028,43.7262080129,1.153885,1.539783,359.138365,165.181818,4052.863354,1566.603774,6257.807453,3086.043478,0.000000,710.267081,-999.789474,2389.765432,2524.000000,1002.220779
-98.8519937561,43.7262080129,0.890864,1.481906,435.378882,163.777778,3474.718750,2027.987578,5417.217391,2902.012422,0.000000,857.496894,-3344.593750,2401.215909,3136.000000,503.243750
-98.2099488655,43.7262080129,0.579164,0.908385,484.762500,162.800000,2826.285714,2227.708075,4612.428571,2606.312500,0.000000,948.428571,11862.955975,2379.845238,2114.000000,187.080745
-98.1182281668,43.7262080129,0.706393,1.028556,471.905660,162.600000,3085.708075,2017.583851,4965.291925,2732.068323,0.000000,918.478261,11380.537975,2387.829268,4160.000000,325.387500
-96.4213952416,43.7262080129,0.228441,0.596553,478.950000,164.600000,2271.496894,2437.593548,3867.099379,2536.685393,0.000000,1074.050633,-3875.700000,2434.679245,2112.000000,826.220000
-96.1003727963,43.7262080129,0.128718,0.433906,450.179487,163.000000,2264.968944,2660.422360,4089.347826,2222.294118,0.000000,930.751553,-4234.346154,2412.849057,2112.000000,563.395349
-94.953864063,43.7262080129,0.061101,0.385632,416.309859,163.000000,1743.863354,2374.130435,3623.075472,,0.000000,794.000000,13102.155556,2364.655738,2112.000000,254.684211
-100.778128428,49.7628591089,0.614059,0.829902,469.268750,167.166667,3362.618750,1491.169811,5213.593750,2856.468750,1.250000,878.289308,-2647.546763,2957.087500,3728.727273,2602.860759
-99.1271558521,49.7628591089,0.679520,1.071336,358.654088,162.000000,3990.490566,1485.687898,6291.500000,2965.899371,0.000000,677.559748,-4866.899281,2939.013158,2112.000000,1876.308176
-99.6316196948,49.6999773266,0.803582,1.312306,423.373333,168.000000,3465.380000,1917.720000,5501.100000,2826.435374,0.750000,809.422819,-4831.134921,2944.125000,2163.750000,2093.571429
-98.6685523588,49.6370955444,0.917113,1.401827,448.926174,161.000000,3423.146667,2358.466667,5311.873333,2905.463087,0.000000,876.313333,-4919.503876,2911.787879,2112.000000,1561.033333
-96.329674543,49.3226866331,0.688058,1.142321,292.953020,166.000000,4267.646667,928.583893,6917.600000,2896.580000,0.500000,526.785235,-4233.725000,3037.040000,2185.083333,3082.351351
-98.9895748041,49.1969230686,0.783174,1.295237,493.523179,163.000000,3357.490066,2284.973510,5082.713333,2971.300000,0.000000,957.741722,-4782.538462,2907.293333,3137.000000,1963.925170
-98.8519937561,49.0082777219,0.588656,0.899662,575.369128,162.666667,2216.450331,2993.635762,3707.821192,2427.675497,0.800000,1115.686667,-4717.724409,2903.680556,3409.250000,2192.075862
-99.4940386468,48.7567505929,0.678873,0.938950,482.686667,163.285714,2360.086667,2267.470199,4213.313333,2257.543046,0.750000,923.466667,9780.514925,2719.684211,2219.200000,2746.125874
-99.4023179481,48.7567505929,0.489994,0.730932,487.251656,162.000000,2343.855263,2352.098684,4170.218543,2294.822368,0.600000,955.106667,7723.723881,2735.321429,2153.400000,2541.208333
-100.1360835374,48.6309870284,1.146177,1.523136,566.546053,165.125000,2612.947368,2542.543046,4186.381579,2671.761589,0.666667,1104.258278,-1160.648855,2831.753247,2774.000000,2282.136691
-93.0735897405,48.6309870284,0.467094,0.732814,154.673469,164.000000,2800.229730,400.572414,6398.709459,1733.479730,1.500000,255.114865,-2028.065217,2835.916667,5386.533333,2036.159420
-98.6685523588,48.5681052461,0.667240,0.952779,577.443709,163.000000,2131.973684,2615.776316,3641.927152,2302.291391,0.000000,1072.622517,-4499.918519,2919.087500,3136.000000,3077.171053
-99.9067817907,48.5052234639,0.775914,1.194491,444.335526,163.500000,2759.875817,1685.575163,4763.274510,2435.828947,0.000000,859.532895,12250.255034,2627.886792,4842.666667,2641.256579
-98.9437144548,48.3794598994,0.340473,0.618983,555.105590,163.750000,2129.291925,2720.450000,3735.515528,2194.081250,0.500000,997.173913,-2356.111888,2866.715909,2817.666667,3180.171975
-99.5857593454,48.3165781171,0.688378,1.066207,454.894040,164.000000,2691.131579,2008.427632,4668.572368,2388.500000,0.000000,866.052632,12345.946309,2596.522727,2794.666667,2850.052632
-99.7692007427,48.2536963349,0.571931,0.935601,453.569536,163.500000,2679.562092,1657.241830,4645.620915,2409.483660,0.000000,877.503268,12255.891892,2601.020833,2624.000000,2778.555556
-99.8609214414,48.1908145526,0.544471,0.828200,506.960526,163.500000,2529.748387,1954.574194,4302.445161,2439.632258,0.000000,973.131579,12279.427632,2596.620000,4979.200000,2745.677419
-100.0902231881,48.0650509881,0.651529,0.910183,428.651316,164.000000,2621.098039,1555.078947,4719.751634,2264.261438,0.000000,803.137255,12411.397260,2582.880000,4416.000000,2652.764706
-98.9437144548,48.0021692059,0.376650,0.739265,318.421053,166.600000,2508.730263,802.072368,4178.072848,1918.120805,1.200000,490.369128,2631.452555,2746.916667,13966.650000,3279.776978
-98.8519937561,47.9392874236,0.696011,1.010358,365.477124,163.800000,3531.561290,1442.367742,5771.541935,2730.335484,0.000000,698.980519,-3823.100000,2854.698795,5184.000000,3083.722581
-100.3195249347,47.4991149479,1.002271,1.163112,470.723684,163.250000,2932.679739,1804.736842,4821.000000,2610.196078,0.000000,906.241830,-4164.884892,2773.873563,2794.666667,2117.392157
-98.1182281668,47.4991149479,0.774270,1.291091,548.328947,163.625000,2772.248366,2730.059211,4381.372549,2707.209150,0.750000,1051.915033,-3724.635036,2781.575000,7764.846154,2469.027027
-98.0723678175,47.4991149479,0.841958,1.262028,525.320261,165.222222,3072.493506,2644.714286,4740.538961,2849.181818,0.750000,1008.701299,-3100.731343,2760.075949,8410.529412,2607.720280
-100.5488266814,47.3733513834,1.050080,1.365963,466.490196,165.857143,3149.246753,1900.629870,5063.292208,2753.065359,0.500000,907.012987,296.941606,2729.700000,2467.500000,2553.577181
-100.0902231881,47.2475878189,1.013991,1.233577,430.708609,161.000000,3136.450980,1667.272727,5208.876623,2627.948052,0.000000,819.051948,-4558.932836,2752.517241,4672.000000,1922.129870
-98.1182281668,47.0589424722,0.512207,0.787187,484.477419,161.000000,2328.503226,2454.173077,4141.448718,2232.525974,0.000000,913.670968,-4589.093333,2664.547945,5184.000000,630.391026
-97.3386022282,46.8702971254,0.243609,0.631909,496.707792,161.000000,1812.935897,2531.282051,3566.160256,1850.606452,0.000000,875.185897,-3535.993590,2621.484848,2112.000000,75.792208
-95.641769303,46.3672428674,0.481954,0.770507,309.589404,163.555556,2333.732026,894.733766,4413.470588,1748.287582,0.500000,479.175325,-1845.372263,2570.371795,5845.941176,1368.204082
-98.1640885162,46.2414793029,0.429065,0.649857,546.532051,170.222222,2512.808917,2395.496815,4148.461538,2544.738854,0.500000,1059.333333,-3333.862319,2658.750000,5659.000000,1047.496296
-100.1360835374,46.0528339562,0.423746,0.667127,557.299270,162.583333,2701.796178,2210.490446,4311.471338,2665.623377,0.000000,1058.363057,-4101.913907,2583.031915,4416.500000,825.834395
-94.4035398711,46.0528339562,1.061314,1.641164,243.039735,163.750000,4589.309677,909.490323,7398.458065,2993.554839,0.000000,447.451613,11034.077465,2360.459459,3577.142857,5086.508772
-98.3016695642,45.8013068272,0.336400,0.555223,508.579618,164.555556,2182.522293,2424.356688,3809.993631,2287.000000,0.000000,1001.095541,-4371.284722,2613.500000,4161.454545,1036.748299
-100.6864077294,45.7384250449,0.924996,1.236622,385.608974,163.500000,3675.522013,1474.811321,5902.364780,2860.981013,0.000000,745.264151,3443.778523,2527.691358,3477.333333,2144.825806
-99.9985024894,45.7384250449,0.813229,1.090734,420.214286,162.400000,3294.735484,1656.923077,5364.812903,2754.193548,0.000000,841.175325,-4269.348148,2556.539474,3477.333333,724.221477
-96.2838141936,45.7384250449,0.037428,0.262910,534.585526,165.600000,2116.651613,3056.548387,3769.525974,2181.703226,0.000000,987.090909,2441.430894,2567.362319,2308.000000,1110.789474
-100.502966332,45.5497796982,0.855522,1.093674,314.241830,166.357143,2952.290323,837.103896,5042.180645,2214.535484,0.000000,568.882353,-2102.197183,2559.821053,5194.650000,1374.450331
-94.953864063,45.5497796982,0.411601,0.788911,373.335664,162.000000,2349.892086,1770.702899,4765.443038,1960.113924,0.000000,682.964789,-3751.254777,2520.439394,3477.333333,229.829114
-98.5768316602,45.4868979159,0.644350,0.911683,513.716129,164.250000,2939.267516,2382.243590,4699.652778,2740.601449,0.000000,994.484076,-4077.119205,2536.537500,3649.000000,605.643312
-95.8252107003,45.3611343514,0.183345,0.538460,531.858209,163.000000,2070.044586,3119.935484,3673.018987,2106.528986,0.000000,989.265823,-4365.446043,2537.062500,3136.000000,763.575949
-100.365385284,45.2982525692,0.800250,1.098611,332.519481,165.000000,3175.000000,991.675325,5241.329032,2379.929032,0.000000,592.389610,-1344.000000,2543.056818,4676.687500,1482.813333
-100.64054738,44.9838436579,1.047613,1.250595,382.593548,167.857143,3305.587500,1198.836478,5652.231250,2555.515723,0.000000,710.116129,563.409722,2484.923077,2114.666667,1064.848684
-96.1462331456,44.9838436579,0.298818,0.429968,590.492647,164.000000,2280.328125,3050.830508,3629.075630,2428.179487,0.000000,1130.550847,-4226.326087,2519.788235,3136.000000,909.109375
-94.8621433644,44.9838436579,0.011061,0.430080,418.949153,164.000000,2042.146154,2356.975000,4084.653333,1860.037500,0.000000,783.664063,941.820000,2463.012346,5038.285714,110.356522
-100.4571059827,44.9209618757,0.593481,0.909676,351.562874,166.210526,2699.401198,1069.934132,4775.095238,2153.505952,0.000000,640.777108,-213.971831,2526.505263,5477.428571,1624.127389
-98.5768316602,44.4807893999,0.807067,1.121348,406.856250,162.600000,3100.337500,1721.781250,5308.962500,2558.706250,0.000000,791.550000,-4086.277419,2486.851852,3136.000000,588.483871
-97.8889264202,44.4807893999,0.388758,0.823664,539.319149,162.916667,3143.262295,2507.537037,4703.214876,2947.508333,0.000000,1043.954248,11530.500000,2516.162500,2114.000000,1477.132911
-100.7322680787,43.9777351419,1.400143,1.779967,359.287500,165.142857,4307.419753,1318.432099,6433.172840,3236.739130,0.000000,699.339506,-2892.149254,2493.272727,2796.000000,1682.708075
-100.502966332,43.8519715774,1.329708,1.821358,388.378882,164.600000,4208.306748,1436.184049,6257.147239,3232.245399,0.000000,746.697531,-3796.689394,2487.656250,2114.666667,1539.171779
-93.4404725351,43.8519715774,0.263465,0.709120,462.408805,162.333333,,2601.414013,,2324.278481,0.000000,910.582278,12768.534483,2384.800000,2454.666667,3720.811966
-98.9895748041,43.7262080129,1.062439,1.553943,376.931677,164.777778,3843.543750,1647.763975,5993.242236,2989.000000,0.000000,743.720497,670.725490,2358.371795,2796.000000,1085.365385
-97.6137643242,49.7628591089,0.770896,1.353562,356.967105,162.875000,2711.500000,1437.878205,5187.525641,2134.122581,0.857143,665.910256,-4041.007463,2901.101266,2171.142857,1269.619403
-93.1194500898,49.7628591089,0.638741,0.946455,237.818182,165.333333,2630.305732,425.754839,5634.598726,1698.219355,1.000000,329.320513,8974.442029,2760.622951,16241.136364,4192.325581
-94.3118191724,49.6999773266,0.505477,0.763127,217.586667,165.444444,3094.032895,420.606667,6933.552632,1828.157895,0.000000,298.331126,4001.352518,2851.772727,5288.000000,3676.791367
-100.778128428,49.6370955444,0.628245,0.833084,563.277778,168.708333,2229.793103,1190.820690,3862.462069,2208.517241,1.750000,929.736111,2702.952756,2906.270270,5562.259259,2431.607407
-94.953864063,49.5113319799,0.401517,0.693473,221.772414,165.894737,2817.116438,400.710345,5882.178082,1757.123288,1.625000,294.424658,1186.368852,2893.341176,17062.680851,2285.078740
-94.4035398711,49.5113319799,0.185937,0.560353,115.229167,165.684211,2191.905405,279.131034,6393.979730,1274.418919,0.000000,186.353741,-2423.317829,2905.961538,5071.111111,2323.525547
-93.8990760284,49.5113319799,0.281421,0.571529,210.147887,163.555556,2828.075342,367.534722,6833.506849,1637.835616,0.000000,270.534722,5053.393939,2773.253731,4616.888889,3646.189781
-94.5869812684,49.4484501976,0.344145,0.551675,163.040541,164.153846,2865.033113,471.753333,6659.741722,1756.198675,0.666667,276.033113,-3735.275591,2880.839506,4775.857143,1731.979310
-94.8162830151,49.3855684154,0.184888,0.329359,139.858108,163.909091,2116.853333,258.326531,6085.793333,1270.513333,0.500000,221.771812,-2650.750000,2889.469136,4888.857143,2403.068027
-94.0366570764,49.3855684154,0.372810,0.504279,213.743243,164.333333,2741.067568,331.409396,6697.510067,1602.442953,0.000000,261.810811,2963.787879,2819.064516,4817.280000,3314.223077
-93.9449363778,49.3855684154,0.338474,0.466227,232.636364,164.500000,3341.201342,407.644295,6998.261745,1976.033557,0.000000,299.358108,1579.763780,2813.955882,5137.523810,3268.644444
-97.3844625776,49.3226866331,0.467404,0.895867,508.621622,162.400000,2032.813333,2070.486667,3755.580000,2048.660000,0.666667,923.328859,-4795.654676,2886.628571,2158.000000,1365.129252
-94.3576795217,49.3226866331,0.440811,0.827539,208.527778,163.000000,3774.938776,617.918367,7299.605442,2319.183673,0.000000,351.307692,-4651.328244,2950.722222,6095.111111,2605.346939
-94.1742381244,49.3226866331,0.416619,0.529626,201.939189,163.750000,2781.240000,374.960000,6710.780000,1645.886667,0.000000,265.866667,-3705.962406,2906.202899,4843.333333,2461.165517
-100.2736645854,49.2598048509,0.529852,0.591542,563.312000,166.153846,1823.198413,1366.500000,2874.174603,2065.253968,1.600000,995.616000,285.061947,2909.347222,13563.682927,2531.504425
-95.641769303,49.2598048509,0.720204,0.975364,333.510791,167.625000,3110.057143,650.507143,5392.184397,2191.836879,1.785714,528.164286,-1810.330189,2889.554054,6547.815789,2259.957265
-94.8621433644,49.2598048509,0.009021,0.092593,234.312000,166.763158,575.738462,178.553846,1014.496183,600.390625,1.550000,298.000000,-1559.925234,2868.808511,7400.333333,2224.756757
-93.6697742818,49.2598048509,0.334744,0.637665,227.098592,164.333333,3473.173333,352.201342,7379.153333,1980.293333,0.000000,268.197279,-1267.496350,2864.661972,5579.692308,2699.964789
-94.7704226657,49.1969230686,0.254126,0.151164,112.992958,166.470588,1035.034965,196.391608,2048.427586,757.034722,1.000000,217.746479,-2638.434783,2814.761905,8409.785714,1380.380952
-94.3118191724,49.1969230686,0.032652,0.388305,183.131034,163.230769,1826.253333,256.060811,4993.066667,1172.805369,0.500000,266.442177,-3016.815385,2946.087912,5709.440000,2778.212121
-95.1831658097,49.1340412864,0.118924,0.215234,171.651852,166.304348,859.195313,217.368421,622.529851,722.800000,1.875000,273.183206,-1939.116667,2809.064935,6029.250000,1445.116667
-94.5869812684,49.1340412864,0.344175,0.591604,211.979310,165.400000,3654.210884,496.931973,6568.780822,2297.405405,0.900000,351.698630,-1415.118110,2833.783784,11815.228571,1365.791045
-95.3207468577,49.0711595041,0.422289,0.775242,239.471338,166.939394,3504.333333,682.683544,6306.509434,2334.748428,1.500000,445.679245,735.201493,2795.444444,4353.925000,1952.285714
-93.7156346311,49.0711595041,0.441550,0.885234,222.712418,162.750000,3685.778481,428.775641,7427.625806,2128.227848,0.000000,290.363636,4080.421429,2789.323077,5390.000000,2430.865772
-100.502966332,49.0082777219,1.217070,1.547518,276.378378,163.500000,4272.945578,1017.966443,6933.751678,2936.201342,0.000000,532.919463,12272.173611,2688.537037,3477.333333,2194.865772
-97.7054850229,49.0082777219,0.637646,1.007691,450.263514,161.000000,2440.666667,2623.166667,4470.733333,2143.355705,0.000000,807.671141,-4829.805755,2825.746269,2112.000000,830.933333
-96.6048366389,49.0082777219,0.715785,1.042457,379.214765,162.666667,3454.243421,1341.973510,5637.967105,2792.125828,0.000000,776.234899,-4729.385185,2878.971831,2114.000000,1933.655629
-95.2748865084,49.0082777219,0.336054,0.588227,262.094488,164.862069,1947.666667,681.085938,3331.710938,1588.085938,1.625000,505.953125,-154.890909,2814.800000,6127.452381,1923.853659
-97.5679039749,48.9453959396,0.856537,1.419866,433.590604,162.000000,2575.574324,2241.503356,4726.959732,2166.369128,0.000000,770.047619,-4900.234483,2816.791045,2112.000000,740.953020
-93.8532156791,48.9453959396,0.659073,1.157279,174.082759,164.375000,3994.000000,444.382550,7989.385135,2299.857143,0.000000,260.856164,7453.218045,2708.981132,3888.000000,4184.555556
-97.7054850229,48.8825141574,0.804393,1.364693,438.651007,161.000000,2475.760000,2724.693333,4587.600000,2119.300000,0.000000,778.020134,-4877.874074,2814.338235,2112.000000,801.060000
-96.9258590843,48.8825141574,0.913715,1.361814,400.932432,163.500000,2766.302013,1772.806667,4931.633333,2298.697987,0.500000,758.182432,-4689.395683,2884.256757,2136.333333,2155.826667
-96.6506969883,48.8825141574,0.840723,1.332221,363.610738,162.200000,3929.218543,1404.748344,6120.158940,3028.178808,0.000000,725.127517,-4661.842857,2860.666667,2112.000000,1769.060000
-93.4863328845,48.8825141574,0.636409,1.188567,172.468531,164.666667,3874.225166,430.781457,7837.973333,2230.205298,0.000000,254.530201,7994.430657,2683.444444,5107.692308,4301.804878
-97.7972057215,48.8196323751,1.007787,1.507886,402.743421,162.500000,3662.823529,1955.666667,5725.588235,2847.901961,0.750000,742.506579,-4825.876812,2820.547945,2487.833333,925.601307
-97.6596246735,48.8196323751,0.782569,1.354629,424.427632,162.000000,2966.756579,2461.092105,5134.263158,2406.556291,0.000000,762.761589,-4790.818182,2808.385714,3136.000000,768.375000
-96.9258590843,48.8196323751,0.874604,1.335205,411.543624,161.800000,2735.220000,1730.154362,4883.306667,2254.473333,0.666667,749.439189,-4604.150000,2863.243590,2158.000000,1904.466667
-94.9080037137,48.8196323751,0.936670,1.306208,335.337748,165.285714,4153.980132,1366.099338,6373.509934,3057.291391,0.000000,648.735099,-4653.900709,2837.630137,3820.000000,1268.926667
-93.4404725351,48.8196323751,0.466447,0.894219,144.212766,163.333333,3449.641892,352.691275,7823.250000,1946.208054,0.000000,223.358108,8440.340741,2672.387755,5024.842105,4343.096000
-97.8889264202,48.7567505929,1.355539,1.894683,415.184211,163.909091,4061.085526,1933.000000,5964.039474,3216.085526,0.666667,795.967105,-3791.597122,2881.831325,2333.000000,2435.851351
-97.5220436256,48.7567505929,0.876043,1.287661,414.604027,162.000000,2471.463576,2508.417219,4757.887417,2016.600000,0.000000,711.847682,-4873.492857,2812.306667,2112.000000,828.673333
-99.6774800441,48.6938688106,0.828289,1.128048,468.328859,161.600000,2523.920530,2020.046053,4411.230263,2328.967105,0.857143,892.703947,11729.335664,2660.244444,2840.666667,2680.732877
-98.7602730575,48.6938688106,0.488585,0.785765,594.706667,163.857143,2133.119205,2817.728477,3598.344371,2339.500000,0.875000,1103.731544,-2487.932331,2889.787500,2393.222222,3137.744681
-98.6685523588,48.6938688106,0.491926,0.757477,591.604027,163.000000,2074.960265,2406.140000,3530.953642,2321.087248,0.000000,1113.178808,-4512.475177,2929.721519,3818.666667,3095.675497
-95.916931399,48.6938688106,1.231421,1.557237,422.660000,163.333333,3856.072848,1899.814570,5847.490066,3076.105960,0.000000,802.940000,-3701.671875,2827.506173,2114.666667,1622.834437
-94.6328416177,48.6938688106,0.883527,1.387879,311.417219,164.777778,4278.519737,1041.246667,6704.243421,3028.565789,0.500000,586.086093,-3793.040650,2897.125000,5542.636364,2221.352941
-93.3946121858,48.6938688106,0.719731,1.141786,135.734694,163.333333,3676.198675,420.620000,7632.233333,2181.466667,0.000000,254.367347,8018.468750,2658.535714,4884.705882,4145.556522
-99.8150610921,48.6309870284,0.847762,1.332428,447.342282,162.000000,2962.092105,1678.690789,4973.032895,2555.473684,0.800000,851.828947,10933.818182,2675.000000,2570.571429,2658.101351
-96.6048366389,48.6309870284,1.036311,1.630303,408.213333,162.800000,3854.980132,1579.854305,5865.675497,3068.593333,0.000000,796.560000,-4141.888889,2820.519481,2114.666667,1480.893333
-100.4571059827,48.5681052461,0.955470,1.176781,451.131579,162.666667,3434.539474,1759.092105,5365.388158,2917.309211,1.111111,881.427632,924.305785,2845.865672,2288.555556,2734.347518
-98.8519937561,48.5681052461,0.386664,0.671526,607.027211,162.333333,2189.833333,2721.413333,3617.940000,2416.300000,0.500000,1132.340000,-4552.864662,2906.380952,2146.500000,2828.258503
-98.3475299135,48.5681052461,0.797687,1.211155,635.520000,161.666667,2486.894040,2965.874172,3884.596026,2634.892617,0.500000,1161.715232,-4576.422222,2883.235294,3354.600000,2470.248322
-100.8698491267,48.4423416816,0.725546,1.005219,455.013245,162.666667,2897.117647,1844.483660,4857.052288,2574.210526,0.500000,893.532895,11993.552448,2655.745098,2136.333333,2170.256579
-100.64054738,48.4423416816,0.812653,1.170433,454.431373,163.200000,3000.785714,1942.370130,4955.590909,2627.506494,0.000000,882.084416,8829.141791,2755.594203,3752.000000,2621.766667
-99.4481782974,48.4423416816,0.816230,1.197142,497.717105,162.800000,2576.274510,2344.509804,4363.241830,2431.601307,0.800000,945.915033,3651.007246,2783.736842,3393.846154,2940.114286
-94.9997244124,48.4423416816,0.724608,1.091742,234.641379,165.454545,4381.473333,770.067114,7362.100000,2805.693333,0.000000,421.718121,-1796.304348,2792.566667,2115.200000,1490.689189
-94.3576795217,48.4423416816,0.944956,1.282619,150.347518,163.125000,4466.834437,486.718121,8162.433333,2592.456954,0.000000,258.979167,11129.238806,2595.600000,2112.571429,4675.291045
-99.4940386468,48.3794598994,0.715414,1.027865,453.318750,164.000000,2458.683230,2054.590062,4403.291925,2237.416149,0.500000,857.186335,9682.348684,2675.285714,3877.857143,2978.681529
-94.5411209191,48.3794598994,0.454151,0.823539,210.490566,163.090909,3810.364780,675.621795,7103.600000,2439.588608,0.000000,407.468354,10400.322148,2579.622642,2113.200000,4376.290541
-100.778128428,48.3165781171,0.714041,1.053166,448.046053,164.142857,3163.117647,1594.732026,5128.013072,2746.274510,0.666667,878.562092,-781.956204,2916.756098,3451.941176,3467.506667
-99.1730162014,48.3165781171,0.212208,0.483933,424.979592,168.588235,1231.406667,1235.733333,2426.866667,1453.886667,1.300000,773.600000,9982.750000,2720.400000,7880.375000,3255.306569
-93.9449363778,48.3165781171,0.876134,1.300071,126.069444,164.000000,3993.447368,360.786667,8278.289474,2208.271523,0.000000,207.111888,11613.958042,2519.800000,2116.000000,5082.610294
